Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Copiapó,,,"('Vicente', 'Quezada')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vicente_Quezada
Copiapó,,,"('Miguel', 'Gallo', 'Vergara')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Miguel_Gallo_Vergara
Vallenar,,,"('José', 'Joaquín', 'Vallejo', 'Borkoski')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Joaquín_Vallejo_Borkoski
Vallenar,,,"('Bruno', 'Zavala', 'Fredes')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Bruno_Zavala_Fredes
La Serena,,,"('Carlos', 'Bello', 'Boyland')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Bello_Boyland
La Serena,,,"('José', 'Francisco', 'Gana', 'López')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Francisco_Gana_López
Elqui,,,"('Cristóbal', 'Valdés', 'Ugalde')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cristóbal_Valdés_Ugalde
Elqui,,,"('Segundo', 'Gana', 'López')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Segundo_Gana_López
Ovalle,,,"('José', 'Tomás', 'Urmeneta', 'García')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Tomás_Urmeneta_García
Ovalle,,,"('Evaristo', 'del Campo', 'Madariaga')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Evaristo_Del_Campo_Madariaga
Illapel,,,"('Francisco', 'de Borja', 'Solar', 'Gorostiaga')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_de_Borja_Solar_Gorostiaga
Illapel,,,"('José', 'Santiago', 'Gandarillas', 'Guzmán')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Santiago_Gandarillas_Guzmán
Petorca,,,"('Matías', 'Cousiño', 'Jorquera')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Matías_Cousiño_Jorquera
La Ligua,,,"('José', 'Gabriel', 'Palma', 'Villanueva')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Gabriel_Palma_Villanueva
La Ligua,,,"('Antonio', 'García', 'Reyes')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Antonio_García_Reyes
Los Andes,,,"('Valentín', 'Marcoleta', 'Dávila')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Valentín_Marcoleta_Dávila
Los Andes,,,"('Miguel', 'Dávila', 'Silva')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Miguel_Dávila_Silva
San Felipe,,,"('Javier', 'Ovalle', 'Errázuriz')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Javier_Ovalle_Errázuriz
San Felipe,,,"('Fernando', 'Urízar', 'Garfias')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fernando_Urízar_Garfias
Putaendo,,,"('José', 'Ignacio', 'Víctor', 'Eyzaguirre', 'Portales')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Ignacio_Víctor_Eyzaguirre_Portales
Putaendo,,,"('Juan', 'Evangelista', 'Rozas', 'Figueroa')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Evangelista_Rozas_Figueroa
Quillota,,,"('Diego', 'Echeverría', 'Larraín')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Diego_Echeverría_Larraín
Valparaíso,,,"('Manuel', 'Antonio', 'Tocornal', 'Grez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Antonio_Tocornal_Grez
Casablanca,,,"('Ambrosio', 'Olivos', 'Gómez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ambrosio_Olivos_Gómez
Santiago,,,"('José', 'Ángel', 'Ortúzar', 'Formas')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Ángel_Ortúzar_Formas
Santiago,,,"('Salvador', 'Sanfuentes', 'Torres')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Salvador_Sanfuentes_Torres
Santiago,,,"('Manuel', 'Tagle', 'Castro')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Tagle_Castro
Santiago,,,"('Pedro', 'García de la Huerta', 'Saravia')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_García_de_la_Huerta_Saravia
Santiago,,,"('Francisco', 'de Borja', 'García-Huidobro', 'Aldunate')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_de_Borja_García_Huidobro_Aldunate
Santiago,,,"('José', 'Joaquín', 'Pérez', 'Mascayano')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Joaquín_Pérez_Mascayano
Santiago,,,"('Manuel', 'Montt', 'Torres')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Montt_Torres
Melipilla,,,"('Rafael', 'Ovalle', 'Bezanilla')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Ovalle_Bezanilla
Melipilla,,,"('Santos', 'Díaz', 'Valdés', 'Carrera')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Santos_Díaz_Valdés_Carrera
Rancagua,,,"('José', 'Victorino', 'Lastarria', 'Santander')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Victorino_Lastarria_Santander
Rancagua,,,"('Rafael', 'Correa', 'Toro')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Correa_y_Toro
Rancagua,,,"('Luis', 'García-Huidobro', 'Aldunate')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_García_Huidobro_Aldunate
Caupolicán,,,"('Fernando', 'Márquez de la Plata', 'Encalada')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fernando_Márquez_de_la_Plata_Encalada
Caupolicán,,,"('José', 'María', 'Valdés', 'Vigil')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_María_Valdés_Vigil
Caupolicán,,,"('Federico', 'Errázuriz', 'Zañartu')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Federico_Errázuriz_Zañartu
San Fernando,,,"('Juan', 'José', 'Agustín', 'Ugarte', 'Guzmán')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_José_Agustín_Ugarte_Guzmán
San Fernando,,,"('Pedro', 'Francisco', 'Lira', 'Argomedo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Francisco_Lira_Argomedo
San Fernando,,,"('José', 'Francisco', 'Echaurren', 'Larraín')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Francisco_Echaurren_Larraín
San Fernando,,,"('Manuel', 'González', 'Ortúzar')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_González_Ortúzar
San Fernando,,,"('Álvaro', 'José', 'Miguel', 'Covarrubias', 'Ortúzar')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Álvaro_José_Miguel_Covarrubias_Ortúzar
